"renewables.opinion","alloc.fossil","alloc.wind","alloc.solar","alloc.hydro","alloc.nuclear","trump.approval","democrat","republican","libDem","conRep","age","male","white","edu","college","inc","trump.cue","climate.cue","control"
4,100,0,0,0,0,4,0,0,0,0,33,1,1,6,1,"6",1,0,0
2,20,15,15,5,45,1,0,1,0,0,42,1,1,5,1,"6",1,0,0
4,70,0,20,5,5,3,0,1,0,1,62,0,1,2,0,"8",1,0,0
1,0,20,15,11,54,1,1,0,1,0,35,1,1,3,0,"2",1,0,0
1,5,10,30,15,40,1,1,0,1,0,19,1,0,2,0,"2",1,0,0
1,0,20,40,20,20,1,1,0,1,0,27,1,1,1,0,"1",1,0,0
4,55,6,9,5,25,3,0,0,0,0,52,1,1,4,0,"5",1,0,0
2,30,15,20,10,25,3,0,1,0,1,36,1,1,5,1,"11",1,0,0
1,10,10,50,5,25,1,0,0,0,0,31,1,1,6,1,"4",1,0,0
2,10,23,37,15,15,2,0,1,0,1,50,1,1,4,0,"11",1,0,0
2,50,10,14,8,18,5,0,1,0,0,36,1,1,5,1,"11",1,0,0
1,25,25,18,11,21,1,1,0,1,0,36,1,1,5,1,"9",1,0,0
1,0,20,30,0,50,1,1,0,1,0,44,1,1,5,1,"7",1,0,0
1,20,40,30,10,0,1,1,0,1,0,69,1,1,1,0,"4",1,0,0
1,10,40,10,20,20,1,0,0,0,0,44,1,1,6,1,"8",1,0,0
1,0,50,50,0,0,1,0,0,0,0,44,1,1,4,0,"4",1,0,0
1,10,30,30,20,10,1,1,0,1,0,50,1,1,4,0,"11",1,0,0
1,10,15,50,10,15,1,1,0,1,0,32,1,1,6,1,"8",1,0,0
1,15,10,25,10,40,1,1,0,1,0,42,1,0,5,1,"8",1,0,0
3,12,10,17,19,42,2,0,1,0,1,37,1,1,6,1,"11",1,0,0
2,15,25,25,15,20,1,1,0,1,0,37,0,1,5,1,"8",1,0,0
1,20,23,27,23,7,1,1,0,1,0,40,1,1,2,0,"3",1,0,0
1,3,20,38,8,31,1,1,0,1,0,36,1,1,5,1,"9",1,0,0
5,51,5,15,7,22,5,0,1,0,1,42,1,1,5,1,"8",1,0,0
4,60,8,5,5,22,4,0,1,0,1,44,1,1,6,1,"8",1,0,0
1,2,40,38,20,0,1,1,0,1,0,76,0,1,2,0,"2",1,0,0
2,65,24,11,0,0,1,1,0,1,0,41,1,1,7,1,"11",1,0,0
2,10,20,20,20,30,1,1,0,1,0,37,1,1,3,0,"6",1,0,0
1,15,35,35,15,0,1,1,0,1,0,32,1,1,5,1,"4",1,0,0
4,25,17,24,24,10,4,1,0,0,0,43,1,1,5,1,"5",1,0,0
1,0,35,35,30,0,1,1,0,1,0,35,0,1,2,0,"5",1,0,0
4,60,15,10,10,5,4,0,1,0,1,47,1,1,4,0,"11",1,0,0
5,100,0,0,0,0,5,0,1,0,1,34,1,1,1,0,"3",1,0,0
1,10,25,32,19,14,1,1,0,0,0,41,1,1,5,1,"3",1,0,0
4,30,15,20,25,10,4,0,1,0,1,37,1,1,5,1,"4",1,0,0
1,0,14,16,0,70,1,1,0,1,0,34,1,1,2,0,"6",1,0,0
4,70,0,15,5,10,4,0,1,0,1,44,1,1,4,0,"2",1,0,0
2,0,50,30,20,0,2,0,0,0,0,29,1,0,1,0,"4",1,0,0
1,30,20,30,0,20,1,1,0,1,0,42,1,1,2,0,"4",1,0,0
5,54,2,10,2,32,5,0,1,0,1,41,0,1,6,1,"5",1,0,0
5,70,0,10,10,10,4,0,1,0,1,44,1,1,6,1,"4",1,0,0
4,30,15,20,15,20,2,0,0,0,0,41,1,1,5,1,"6",1,0,0
2,10,10,10,10,60,3,0,0,0,0,28,1,1,6,1,"6",1,0,0
1,5,30,30,15,20,1,1,0,1,0,34,1,1,6,1,"6",1,0,0
1,0,20,40,30,10,1,1,0,1,0,34,1,1,5,1,"11",1,0,0
3,36,25,10,7,22,4,0,1,0,1,36,1,1,3,0,"4",1,0,0
1,5,40,28,23,4,1,1,0,1,0,35,1,0,2,0,"1",1,0,0
2,35,20,25,20,0,2,0,1,0,1,44,1,0,6,1,"4",1,0,0
2,10,30,45,10,5,1,1,0,1,0,36,1,1,8,1,"8",1,0,0
2,23,30,26,11,10,1,1,0,0,0,38,0,0,2,0,"3",1,0,0
1,0,30,30,28,12,1,1,0,1,0,38,1,0,4,0,"2",1,0,0
4,2,0,3,5,90,3,0,1,0,0,55,1,1,5,1,"5",1,0,0
2,37,20,15,10,18,1,1,0,1,0,20,1,1,1,0,"3",1,0,0
5,95,1,1,1,2,5,0,1,0,1,74,0,1,2,0,"10",1,0,0
3,60,5,5,10,20,2,0,0,0,0,37,1,1,6,1,"6",1,0,0
1,0,0,0,0,100,1,1,0,1,0,32,1,1,2,0,"3",1,0,0
5,75,5,5,5,10,5,0,1,0,1,42,1,1,5,1,"3",1,0,0
3,10,25,35,10,20,2,0,1,0,0,32,1,1,5,1,"6",1,0,0
1,35,25,25,5,10,1,1,0,1,0,41,0,0,6,1,"5",1,0,0
1,20,25,15,10,30,1,1,0,1,0,32,1,0,5,1,"4",1,0,0
2,5,10,8,7,70,2,0,0,0,0,39,1,0,2,0,"6",1,0,0
1,30,15,15,15,25,1,1,0,1,0,42,1,0,1,0,"4",1,0,0
3,25,10,10,10,45,1,0,0,0,0,38,1,0,5,1,"4",1,0,0
1,20,18,17,15,30,1,1,0,1,0,53,1,0,5,1,"11",1,0,0
3,55,12,10,7,16,4,0,1,0,0,27,1,0,5,1,"7",1,0,0
1,8,35,41,16,0,1,1,0,1,0,48,1,0,5,1,"3",1,0,0
5,50,5,5,10,30,4,0,1,0,1,65,1,0,5,1,"8",1,0,0
3,20,20,20,20,20,4,0,0,0,0,41,1,0,5,1,"4",1,0,0
2,5,30,30,15,20,4,0,0,0,0,32,1,0,2,0,"4",1,0,0
5,60,2,2,5,31,5,0,1,0,1,67,1,1,6,1,"6",1,0,0
1,20,35,20,10,15,1,1,0,1,0,64,1,1,6,1,"2",1,0,0
2,0,21,22,23,34,4,0,1,0,1,73,1,1,8,1,"11",1,0,0
1,0,30,45,10,15,1,1,0,0,0,84,1,1,8,1,"4",1,0,0
1,0,25,40,15,20,1,1,0,1,0,65,1,1,5,1,"2",1,0,0
4,40,8,15,5,32,4,0,1,0,1,77,1,1,4,0,"2",1,0,0
1,25,25,20,10,20,1,1,0,1,0,67,1,1,6,1,"4",1,0,0
4,60,5,10,5,20,4,0,1,0,1,60,0,1,2,0,"4",1,0,0
1,20,20,10,10,40,1,1,0,1,0,80,0,1,1,0,"4",1,0,0
2,38,30,20,10,2,3,1,0,0,0,72,1,1,5,1,"5",1,0,0
5,40,0,25,25,10,5,0,1,0,1,78,0,1,2,0,"1",1,0,0
4,50,5,30,10,5,4,0,1,0,1,62,0,1,4,0,"2",1,0,0
1,10,30,30,10,20,1,0,0,0,0,62,0,1,1,0,"5",1,0,0
1,35,20,15,10,20,1,1,0,1,0,70,0,1,4,0,"3",1,0,0
1,5,25,25,25,20,1,1,0,1,0,62,0,1,6,1,"2",1,0,0
2,55,20,25,0,0,1,1,0,1,0,66,0,1,2,0,"3",1,0,0
1,65,15,10,6,4,1,1,0,1,0,82,0,0,6,1,"3",1,0,0
1,10,25,25,25,15,1,1,0,1,0,78,0,1,6,1,"7",1,0,0
3,37,10,10,8,35,3,0,1,0,1,60,0,1,6,1,"7",1,0,0
1,10,40,40,10,0,1,1,0,1,0,63,0,1,5,1,"5",1,0,0
1,10,30,35,15,10,1,1,0,1,0,70,1,1,5,1,"4",1,0,0
3,20,10,10,10,50,2,0,0,0,0,72,1,1,1,0,"2",1,0,0
1,30,10,15,15,30,1,1,0,1,0,75,0,1,2,0,"2",1,0,0
2,20,30,35,10,5,3,0,1,0,0,60,1,1,4,0,"3",1,0,0
4,50,15,15,10,10,4,0,1,0,1,75,1,1,5,1,"3",1,0,0
1,30,20,20,15,15,1,1,0,1,0,70,1,1,4,0,"3",1,0,0
4,56,44,0,0,0,1,1,0,1,0,61,0,0,1,0,"2",1,0,0
5,36,6,16,15,27,5,0,1,0,1,75,1,1,6,1,"3",1,0,0
1,10,30,30,15,15,1,1,0,1,0,66,1,1,2,0,"2",1,0,0
2,35,10,20,10,25,4,0,0,0,0,69,0,1,2,0,"4",1,0,0
5,55,10,20,5,10,4,0,1,0,1,68,0,1,5,1,"4",1,0,0
1,15,35,30,15,5,1,1,0,1,0,63,1,1,2,0,"4",1,0,0
4,21,20,18,24,17,2,0,1,0,1,61,0,1,2,0,"3",1,0,0
4,50,12,11,6,21,4,0,1,0,1,65,1,1,2,0,"10",1,0,0
3,50,25,10,5,10,4,0,1,0,1,60,0,1,5,1,"6",1,0,0
2,20,10,25,25,20,3,0,1,0,1,61,0,1,6,1,"9",1,0,0
1,10,20,30,20,20,1,1,0,1,0,79,0,1,2,0,"3",1,0,0
3,8,0,2,10,80,4,0,1,0,1,71,1,1,2,0,"3",1,0,0
1,25,20,25,10,20,1,1,0,1,0,61,0,1,6,1,"3",1,0,0
1,0,35,35,30,0,1,1,0,1,0,62,1,1,8,1,"10",1,0,0
3,25,25,25,25,0,5,0,1,0,0,63,0,1,2,0,"5",1,0,0
3,45,20,20,10,5,3,0,1,0,1,63,0,1,5,1,"4",1,0,0
4,60,15,5,5,15,5,0,1,0,1,70,0,1,4,0,"2",1,0,0
1,0,25,25,25,25,1,1,0,1,0,67,0,1,5,1,"4",1,0,0
5,50,5,10,10,25,5,0,1,0,1,82,0,1,1,0,"2",1,0,0
1,10,20,20,20,30,1,1,0,1,0,50,1,1,3,0,"4",1,0,0
4,80,1,5,7,7,4,0,1,0,1,61,0,1,4,0,"7",1,0,0
1,0,30,30,10,30,1,1,0,1,0,68,0,1,1,0,"1",1,0,0
4,60,5,15,5,15,4,1,0,0,0,67,1,1,2,0,"4",1,0,0
1,10,30,20,20,20,1,1,0,1,0,66,0,1,5,1,"2",1,0,0
5,56,2,5,12,25,3,0,1,0,1,62,1,1,1,0,"2",1,0,0
2,20,25,25,15,15,1,0,0,0,0,61,0,1,1,0,"2",1,0,0
1,5,5,60,20,10,1,1,0,1,0,61,0,1,2,0,"1",1,0,0
1,10,18,65,5,2,1,1,0,1,0,65,0,1,1,0,"5",1,0,0
2,20,25,35,15,5,2,0,1,0,1,61,0,1,4,0,"3",1,0,0
1,0,20,50,10,20,4,0,0,0,0,73,1,1,8,1,"8",1,0,0
1,10,60,5,20,5,1,1,0,1,0,68,0,1,8,1,"4",1,0,0
4,58,5,32,5,0,5,0,1,0,1,62,1,1,5,1,"11",1,0,0
1,5,40,40,10,5,1,1,0,1,0,63,1,1,6,1,"11",1,0,0
1,10,40,40,10,0,1,1,0,1,0,60,0,1,6,1,"5",1,0,0
2,40,25,25,10,0,2,0,0,0,0,60,0,1,4,0,"2",1,0,0
1,45,20,20,5,10,1,1,0,1,0,21,0,0,2,0,"6",1,0,0
1,25,25,25,25,0,1,0,0,0,0,29,1,0,2,0,"1",1,0,0
3,10,30,30,15,15,2,0,0,0,0,29,1,1,8,1,"11",1,0,0
1,1,30,40,20,9,1,1,0,1,0,24,0,0,5,1,"2",1,0,0
2,15,23,20,22,20,1,1,0,1,0,28,1,1,1,0,"2",1,0,0
1,21,19,60,0,0,1,0,0,0,0,25,0,1,5,1,"4",1,0,0
1,0,41,26,21,12,1,1,0,1,0,25,0,1,5,1,"6",1,0,0
1,15,20,19,15,31,1,1,0,1,0,25,1,0,5,1,"3",1,0,0
5,60,20,10,10,0,4,0,1,0,1,29,0,1,5,1,"4",1,0,0
2,20,35,10,10,25,2,1,0,1,0,72,0,1,5,1,"6",1,0,0
2,8,5,7,10,70,4,0,1,0,1,29,1,1,2,0,"3",1,0,0
1,0,25,25,25,25,1,1,0,1,0,28,1,1,6,1,"4",1,0,0
2,10,32,43,11,4,3,0,1,0,1,69,0,1,5,1,"2",1,0,0
3,42,14,25,4,15,4,0,0,0,0,66,1,1,6,1,"6",1,0,0
1,5,20,50,20,5,1,1,0,1,0,24,0,0,4,0,"1",1,0,0
1,0,40,40,20,0,1,1,0,1,0,67,0,1,6,1,"3",1,0,0
2,24,11,12,19,34,1,1,0,0,0,21,1,1,2,0,"1",1,0,0
2,49,12,12,12,15,2,1,0,0,0,45,1,0,5,1,"5",1,0,0
4,3,40,20,23,14,1,1,0,1,0,24,1,0,4,0,"4",1,0,0
1,0,20,20,26,34,3,0,1,0,1,22,1,1,2,0,"3",1,0,0
1,10,25,35,10,20,1,1,0,1,0,51,0,1,5,1,"2",1,0,0
5,58,10,7,5,20,5,0,1,0,1,57,0,1,2,0,"7",1,0,0
1,10,30,30,10,20,1,1,0,1,0,22,0,1,4,0,"3",1,0,0
3,10,20,30,20,20,1,1,0,0,0,56,0,0,3,0,"4",1,0,0
1,25,20,15,10,30,1,1,0,1,0,19,0,1,4,0,"7",1,0,0
3,10,40,20,20,10,1,0,1,0,0,57,0,1,5,1,"4",1,0,0
1,20,45,10,10,15,1,1,0,1,0,68,0,1,6,1,"6",1,0,0
1,10,30,30,20,10,1,1,0,1,0,47,0,0,5,1,"3",1,0,0
4,58,10,7,5,20,4,0,1,0,1,22,1,1,1,0,"4",1,0,0
2,24,15,20,35,6,3,0,1,0,1,52,0,1,5,1,"5",1,0,0
4,5,25,25,30,15,4,0,1,0,1,52,1,1,1,0,"2",1,0,0
1,30,20,15,10,25,1,1,0,1,0,26,1,1,6,1,"3",1,0,0
2,65,5,5,5,20,2,1,0,0,0,25,0,1,4,0,"3",1,0,0
1,20,10,30,30,10,1,1,0,1,0,27,0,1,5,1,"4",1,0,0
2,45,15,10,15,15,2,1,0,1,0,22,0,1,5,1,"6",1,0,0
5,88,0,5,7,0,3,0,1,0,1,64,0,0,5,1,"3",1,0,0
2,15,25,25,25,10,2,1,0,1,0,47,1,1,5,1,"7",1,0,0
1,48,14,15,5,18,1,1,0,1,0,27,0,0,1,0,"7",1,0,0
2,16,33,35,16,0,3,0,0,0,0,68,0,1,5,1,"4",1,0,0
1,14,8,9,9,60,2,1,0,1,0,22,0,1,2,0,"3",1,0,0
2,51,10,8,10,21,1,1,0,1,0,23,0,0,5,1,"2",1,0,0
1,5,20,15,10,50,1,1,0,1,0,28,1,1,2,0,"2",1,0,0
1,10,20,50,10,10,1,1,0,0,0,84,1,1,6,1,"3",1,0,0
3,80,8,5,4,3,3,0,0,0,0,66,0,1,3,0,"2",1,0,0
2,35,20,15,10,20,3,0,1,0,0,49,1,1,4,0,"5",1,0,0
2,15,20,15,10,40,2,0,1,0,1,21,1,1,2,0,"2",1,0,0
1,0,25,25,5,45,1,1,0,1,0,25,1,1,5,1,"4",1,0,0
1,5,10,25,10,50,1,1,0,1,0,25,1,1,1,0,"2",1,0,0
3,13,12,24,25,26,3,1,0,1,0,26,1,0,2,0,"2",1,0,0
1,0,25,25,25,25,1,0,0,0,0,54,1,1,2,0,"2",1,0,0
1,0,30,30,20,20,1,1,0,1,0,22,0,1,2,0,"10",1,0,0
1,10,25,25,25,15,1,1,0,1,0,23,0,1,1,0,"2",1,0,0
2,20,30,30,20,0,1,1,0,1,0,48,0,0,4,0,"1",1,0,0
3,33,12,45,9,1,3,1,0,1,0,61,0,1,6,1,"4",1,0,0
1,25,20,30,15,10,1,1,0,1,0,28,1,1,2,0,"3",1,0,0
3,24,15,10,18,33,4,0,1,0,1,59,1,1,6,1,"6",1,0,0
1,0,30,30,30,10,2,0,1,0,1,47,1,1,2,0,"2",1,0,0
5,50,0,25,0,25,5,0,1,0,1,59,1,1,6,1,"3",1,0,0
2,60,3,7,25,5,3,0,1,0,0,26,0,1,1,0,"3",1,0,0
2,10,10,30,20,30,5,0,1,0,0,54,0,1,1,0,"7",1,0,0
4,45,5,5,20,25,4,0,1,0,1,69,0,1,1,0,"7",1,0,0
1,20,20,14,10,36,1,1,0,1,0,61,1,1,2,0,"3",1,0,0
1,5,30,30,10,25,1,1,0,1,0,45,0,1,1,0,"1",1,0,0
1,0,50,30,20,0,1,1,0,1,0,20,1,1,2,0,"4",1,0,0
3,20,5,30,35,10,3,1,0,0,0,51,0,1,5,1,"4",1,0,0
1,20,20,25,15,20,2,1,0,1,0,26,1,1,2,0,"2",1,0,0
1,25,20,25,15,15,1,0,1,0,1,53,1,1,8,1,"6",1,0,0
3,22,33,9,25,11,4,0,1,0,1,20,0,1,1,0,"2",1,0,0
1,10,20,20,10,40,1,1,0,1,0,26,0,1,5,1,"6",1,0,0
2,30,20,25,20,5,1,1,0,1,0,76,0,1,3,0,"2",1,0,0
2,20,5,10,30,35,1,0,1,0,0,26,1,1,2,0,"3",1,0,0
1,0,25,50,25,0,1,1,0,1,0,47,0,1,1,0,"2",1,0,0
2,10,14,25,34,17,2,0,0,0,0,25,1,1,1,0,"3",1,0,0
1,5,20,15,10,50,1,1,0,1,0,51,1,1,2,0,"11",1,0,0
4,58,12,5,17,8,2,0,0,0,0,48,1,0,5,1,"3",1,0,0
2,50,25,10,10,5,1,1,0,1,0,46,0,1,6,1,"11",1,0,0
4,40,25,20,10,5,4,0,1,0,1,46,0,1,3,0,"2",1,0,0
1,10,25,50,10,5,1,1,0,1,0,28,1,0,1,0,"4",1,0,0
1,10,30,30,30,0,1,1,0,1,0,46,0,1,4,0,"3",1,0,0
1,10,20,40,20,10,1,1,0,1,0,49,1,1,5,1,"7",1,0,0
1,0,15,15,20,50,1,1,0,1,0,20,0,1,2,0,"8",1,0,0
1,35,30,15,5,15,1,1,0,1,0,50,1,1,5,1,"3",1,0,0
1,25,20,25,20,10,1,1,0,1,0,26,0,0,7,1,"9",1,0,0
3,20,45,20,10,5,3,0,1,0,0,50,0,1,1,0,"1",1,0,0
1,15,20,30,35,0,2,1,0,1,0,23,0,1,2,0,"2",1,0,0
2,35,15,20,5,25,1,1,0,1,0,49,1,0,5,1,"5",1,0,0
1,5,33,36,14,12,1,1,0,1,0,45,0,1,4,0,"4",1,0,0
1,25,20,25,10,20,1,1,0,1,0,55,0,1,6,1,"11",1,0,0
3,80,0,0,5,15,1,0,1,0,1,25,1,0,1,0,"3",1,0,0
2,25,15,10,10,40,4,0,1,0,1,51,1,1,5,1,"2",1,0,0
1,35,15,10,5,35,1,1,0,0,0,49,0,1,2,0,"4",1,0,0
1,20,25,25,25,5,1,1,0,1,0,26,0,1,2,0,"4",1,0,0
2,10,20,30,10,30,2,0,1,0,0,48,1,1,4,0,"4",1,0,0
5,40,0,0,20,40,4,0,1,0,1,71,1,1,2,0,"5",1,0,0
1,10,30,30,5,25,1,1,0,1,0,57,1,1,5,1,"2",1,0,0
3,15,15,25,30,15,4,0,1,0,1,52,1,1,6,1,"7",1,0,0
1,10,24,33,33,0,1,1,0,0,0,46,0,0,2,0,"2",1,0,0
3,30,10,10,10,40,2,1,0,1,0,45,1,1,5,1,"8",1,0,0
3,40,5,40,10,5,2,1,0,0,0,54,0,1,5,1,"9",1,0,0
2,0,5,20,5,70,1,1,0,1,0,25,0,1,5,1,"5",1,0,0
1,0,24,17,12,47,1,1,0,1,0,24,1,1,3,0,"2",1,0,0
3,20,10,10,5,55,3,0,1,0,1,27,1,1,5,1,"2",1,0,0
2,20,20,20,20,20,1,1,0,1,0,29,0,1,2,0,"2",1,0,0
5,60,5,30,5,0,4,0,1,0,1,23,1,1,5,1,"3",1,0,0
4,30,0,10,10,50,4,0,1,0,1,68,1,1,3,0,"1",1,0,0
5,94,0,0,0,6,5,0,0,0,0,55,1,0,5,1,"5",1,0,0
1,10,29,29,27,5,1,0,0,0,0,28,0,1,2,0,"1",1,0,0
1,10,25,25,20,20,1,1,0,1,0,29,0,0,2,0,"3",1,0,0
1,8,50,25,10,7,1,1,0,1,0,21,0,1,2,0,"7",1,0,0
2,0,57,43,0,0,1,1,0,0,0,45,0,1,5,1,"3",1,0,0
1,0,49,31,8,12,1,1,0,1,0,45,0,1,2,0,"2",1,0,0
4,70,5,10,5,10,4,0,1,0,1,62,0,1,5,1,"4",1,0,0
1,5,23,25,22,25,1,1,0,1,0,26,0,1,5,1,"4",1,0,0
3,49,36,11,3,1,2,0,0,0,0,29,0,1,1,0,"1",1,0,0
1,10,10,10,10,60,1,0,1,0,0,29,1,1,5,1,"3",1,0,0
1,10,25,13,10,42,1,1,0,1,0,22,1,1,2,0,"8",1,0,0
4,21,26,12,12,29,3,0,1,0,1,27,0,0,5,1,"4",1,0,0
3,20,20,20,20,20,3,0,0,0,0,49,0,1,5,1,"3",1,0,0
3,40,25,15,10,10,2,1,0,1,0,21,0,0,4,0,"4",1,0,0
1,0,30,30,30,10,2,0,0,0,0,49,1,1,6,1,"9",1,0,0
1,0,25,25,25,25,1,0,0,0,0,46,1,1,4,0,"4",1,0,0
1,5,30,30,30,5,1,1,0,1,0,51,1,1,4,0,"1",1,0,0
1,10,15,25,30,20,1,1,0,1,0,20,0,0,2,0,"2",1,0,0
2,25,25,25,25,0,2,0,0,0,0,49,0,1,5,1,"1",1,0,0
1,20,30,40,10,0,1,1,0,1,0,27,0,1,3,0,"2",1,0,0
5,65,4,2,10,19,5,0,1,0,1,60,1,1,5,1,"6",1,0,0
1,5,10,70,10,5,1,1,0,1,0,47,0,1,6,1,"9",1,0,0
1,0,25,25,25,25,1,1,0,1,0,23,0,1,5,1,"4",1,0,0
4,35,25,15,15,10,5,0,1,0,1,30,0,0,5,1,"4",1,0,0
2,20,33,25,4,18,4,0,1,0,1,69,1,1,5,1,"4",1,0,0
4,58,5,5,20,12,4,0,1,0,1,45,0,1,2,0,"4",1,0,0
1,20,26,32,22,0,1,1,0,1,0,55,1,1,6,1,"10",1,0,0
3,20,20,30,10,20,1,1,0,0,0,56,1,0,4,0,"1",1,0,0
2,25,27,25,15,8,3,0,1,0,1,29,1,1,2,0,"3",1,0,0
1,5,30,30,30,5,1,0,0,0,0,66,0,1,5,1,"2",1,0,0
1,5,25,25,25,20,1,1,0,1,0,24,1,1,2,0,"1",1,0,0
2,19,25,14,19,23,3,0,1,0,1,27,0,1,1,0,"4",1,0,0
5,70,0,0,0,30,1,0,1,0,1,54,0,1,1,0,"3",1,0,0
3,25,15,15,5,40,4,0,1,0,1,25,0,1,5,1,"7",1,0,0
1,10,25,50,15,0,1,1,0,1,0,51,1,1,2,0,"4",1,0,0
2,20,0,40,20,20,4,0,1,0,0,53,0,1,5,1,"4",1,0,0
1,1,27,45,25,2,1,0,0,0,0,45,0,1,5,1,"2",1,0,0
2,20,20,15,10,35,1,0,0,0,0,46,0,1,5,1,"11",1,0,0
1,0,31,27,17,25,1,1,0,1,0,50,1,1,5,1,"11",1,0,0
4,30,25,20,15,10,5,0,1,0,1,46,0,1,1,0,"2",1,0,0
1,0,33,34,33,0,1,1,0,0,0,25,1,1,1,0,"1",1,0,0
5,62,2,10,1,25,3,0,1,0,1,25,1,1,1,0,"2",1,0,0
5,88,0,7,5,0,5,0,1,0,1,65,0,1,4,0,"3",1,0,0
1,5,30,30,30,5,1,1,0,1,0,46,0,1,6,1,"7",1,0,0
5,90,1,2,1,6,4,0,1,0,1,54,0,1,2,0,"5",1,0,0
1,20,20,15,15,30,1,1,0,1,0,67,0,1,6,1,"5",1,0,0
1,5,20,40,15,20,1,1,0,1,0,55,1,1,5,1,"9",1,0,0
2,25,50,20,3,2,1,1,0,1,0,74,0,1,5,1,"4",1,0,0
1,10,30,40,10,10,1,1,0,1,0,52,1,1,4,0,"11",1,0,0
1,20,20,15,15,30,1,1,0,1,0,25,1,1,5,1,"4",1,0,0
1,15,25,25,15,20,1,1,0,1,0,50,0,1,5,1,"8",1,0,0
1,30,20,20,20,10,1,1,0,1,0,62,0,1,5,1,"2",1,0,0
1,30,20,30,10,10,1,1,0,1,0,62,1,1,5,1,"10",1,0,0
1,30,18,17,10,25,1,1,0,1,0,55,1,0,5,1,"5",1,0,0
3,23,19,25,3,30,2,1,0,1,0,28,1,1,5,1,"8",1,0,0
3,30,18,18,9,25,2,0,1,0,1,27,1,1,5,1,"3",1,0,0
1,10,30,25,35,0,1,1,0,1,0,49,0,1,2,0,"2",1,0,0
1,15,25,25,30,5,2,1,0,0,0,25,1,1,6,1,"8",1,0,0
3,40,25,25,10,0,3,0,1,0,0,29,1,1,5,1,"5",1,0,0
2,30,25,20,10,15,3,0,1,0,0,51,0,1,5,1,"11",1,0,0
2,60,5,15,15,5,1,0,1,0,1,59,1,1,4,0,"2",1,0,0
1,40,10,20,10,20,1,1,0,1,0,46,0,1,6,1,"8",1,0,0
1,5,25,40,20,10,1,1,0,1,0,24,0,1,5,1,"5",1,0,0
1,10,20,30,20,20,1,0,1,0,1,76,0,1,2,0,"4",1,0,0
1,5,40,40,15,0,1,1,0,1,0,47,0,1,5,1,"4",1,0,0
1,12,22,22,22,22,2,1,0,1,0,47,0,1,5,1,"3",1,0,0
2,10,20,45,10,15,4,0,1,0,1,20,0,1,1,0,"3",1,0,0
5,60,40,0,0,0,4,0,1,0,1,26,0,1,2,0,"8",1,0,0
1,0,30,30,40,0,1,1,0,1,0,49,0,1,5,1,"4",1,0,0
2,20,20,30,20,10,1,1,0,0,0,25,0,1,1,0,"1",1,0,0
1,20,15,15,15,35,1,1,0,1,0,46,0,1,5,1,"5",1,0,0
4,50,5,10,10,25,2,0,1,0,1,59,1,1,5,1,"5",1,0,0
1,5,30,25,10,30,1,1,0,1,0,25,0,1,5,1,"6",1,0,0
1,0,15,25,10,50,1,1,0,1,0,59,1,1,2,0,"1",1,0,0
4,28,14,20,22,16,4,1,0,1,0,26,1,1,5,1,"4",1,0,0
4,60,10,10,10,10,4,0,1,0,1,47,0,1,1,0,"4",1,0,0
1,0,40,40,0,20,1,1,0,1,0,29,0,1,5,1,"2",1,0,0
1,25,25,35,10,5,1,1,0,1,0,49,0,1,4,0,"6",1,0,0
1,20,15,15,40,10,3,1,0,1,0,21,0,1,5,1,"8",1,0,0
2,49,51,0,0,0,2,1,0,0,0,58,0,1,6,1,"6",1,0,0
2,30,20,20,10,20,1,1,0,1,0,20,0,0,2,0,"6",1,0,0
4,35,20,25,5,15,5,1,0,1,0,47,0,1,5,1,"3",1,0,0
1,0,40,40,20,0,1,1,0,0,0,66,1,1,4,0,"2",1,0,0
4,37,14,23,11,15,4,0,1,0,1,25,0,1,5,1,"6",1,0,0
2,25,25,25,0,25,1,1,0,1,0,26,0,1,2,0,"3",1,0,0
2,35,20,20,5,20,1,0,0,0,0,46,1,1,5,1,"6",1,0,0
1,5,35,20,25,15,1,1,0,1,0,52,0,1,5,1,"1",1,0,0
5,30,25,20,15,10,4,1,0,0,0,39,0,1,5,1,"3",1,0,0
1,15,20,22,8,35,1,1,0,0,0,49,1,1,5,1,"6",1,0,0
4,15,5,70,10,0,4,0,1,0,1,56,0,1,5,1,"6",1,0,0
3,5,40,20,20,15,1,0,1,0,0,45,1,1,5,1,"9",1,0,0
1,10,35,30,10,15,1,1,0,1,0,26,0,1,1,0,"3",1,0,0
3,25,25,25,25,0,1,1,0,0,0,50,1,1,1,0,"4",1,0,0
1,5,35,35,20,5,1,1,0,1,0,48,0,1,1,0,"8",1,0,0
4,10,30,30,20,10,1,1,0,1,0,28,0,1,1,0,"3",1,0,0
1,0,34,33,33,0,1,1,0,1,0,55,0,1,4,0,"2",1,0,0
2,10,35,35,15,5,2,0,0,0,0,25,0,1,2,0,"2",1,0,0
1,15,20,50,5,10,1,1,0,1,0,64,0,1,4,0,"3",1,0,0
1,10,40,20,20,10,1,1,0,1,0,52,0,1,5,1,"3",1,0,0
4,10,15,30,30,15,1,1,0,0,0,25,1,1,1,0,"2",1,0,0
1,5,10,60,20,5,1,1,0,1,0,55,1,1,3,0,"1",1,0,0
1,30,25,25,10,10,1,1,0,1,0,59,0,1,5,1,"11",1,0,0
2,40,20,10,5,25,2,0,0,0,0,26,0,1,1,0,"5",1,0,0
1,5,20,20,20,35,1,1,0,1,0,54,1,1,5,1,"11",1,0,0
